bet_name,AKB,B3,BF,BY,CE,DP,EE,FB,FR,G5,KN,LD,LS,MA,N4,OE,PP,QN,S6,SI,SK,SX,UN,VC,VT,WA,WH,timestamp
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:48:39.944219+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:48:39.944219+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:48:39.944219+00:00
Donald Trump,1.8,1.8,1.82,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.8,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T14:54:03.115800+00:00
Kamala Harris,2.2,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T14:54:03.115800+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:54:03.115800+00:00
Donald Trump,1.8,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.8,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T14:59:26.155237+00:00
Kamala Harris,2.2,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T14:59:26.155237+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T14:59:26.155237+00:00
Donald Trump,1.8,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.8,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:04:49.300829+00:00
Kamala Harris,2.2,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.16,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:04:49.300829+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:04:49.300829+00:00
Donald Trump,1.8,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.8,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:10:12.258185+00:00
Kamala Harris,2.2,2.1,2.18,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.16,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:10:12.258185+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:10:12.258185+00:00
Donald Trump,1.8,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.81,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:15:35.645367+00:00
Kamala Harris,2.2,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.1,2.1,2.1,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:15:35.645367+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:15:35.645367+00:00
Donald Trump,1.8,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.81,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:20:59.246224+00:00
Kamala Harris,2.2,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:20:59.246224+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:20:59.246224+00:00
Donald Trump,1.83,1.8,1.82,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.81,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:26:22.629468+00:00
Kamala Harris,2.15,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:26:22.629468+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:26:22.629468+00:00
Donald Trump,1.83,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.81,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:31:45.466147+00:00
Kamala Harris,2.15,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.14,0.0,2.1,2.1,2.15,2.05,2.15,2.05,2.1,2.05,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:31:45.466147+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:31:45.466147+00:00
Donald Trump,1.83,1.8,1.81,1.8,1.8,1.8,1.73,1.83,1.73,1.83,1.8,1.83,1.79,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:37:09.324468+00:00
Kamala Harris,2.15,2.1,2.16,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.16,0.0,2.1,2.1,2.15,2.05,2.15,2.1,2.1,2.1,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:37:09.324468+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:37:09.324468+00:00
Donald Trump,1.83,1.8,1.8,1.8,1.8,1.8,1.73,1.8,1.73,1.83,1.8,1.83,1.79,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:42:32.785115+00:00
Kamala Harris,2.15,2.1,2.18,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.16,0.0,2.1,2.1,2.15,2.05,2.15,2.1,2.1,2.1,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:42:32.785115+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:42:32.785115+00:00
Donald Trump,1.83,1.8,1.8,1.8,1.8,1.8,1.73,1.8,1.73,1.83,1.8,1.83,1.79,0.0,1.73,1.73,1.7,1.73,1.7,1.75,1.73,1.75,1.83,1.75,1.8,1.8,1.8,2024-11-03T15:47:56.108786+00:00
Kamala Harris,2.15,2.1,2.18,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.16,0.0,2.1,2.1,2.15,2.05,2.15,2.1,2.1,2.1,2.0,2.1,2.1,2.1,2.1,2024-11-03T15:47:56.108786+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:47:56.108786+00:00
Donald Trump,1.83,1.8,1.79,1.8,1.8,1.8,1.73,1.8,1.73,1.83,1.8,1.83,1.78,0.0,1.73,1.73,1.7,1.73,1.7,1.73,1.73,1.73,1.83,1.75,1.62,1.8,1.8,2024-11-03T15:53:19.426660+00:00
Kamala Harris,2.15,2.1,2.2,2.05,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.22,0.0,2.1,2.1,2.15,2.05,2.15,2.15,2.1,2.15,2.0,2.1,2.25,2.1,2.1,2024-11-03T15:53:19.426660+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-03T15:53:19.426660+00:00
Donald Trump,1.83,1.8,1.77,1.75,1.8,1.8,1.73,1.8,1.73,1.83,1.8,1.83,1.75,0.0,1.73,1.73,1.7,1.73,1.7,1.73,1.73,1.73,1.83,1.75,1.62,1.8,1.8,2024-11-03T15:58:43.703740+00:00
Kamala Harris,2.15,2.1,2.23,2.1,2.1,2.1,2.1,2.05,2.05,2.0,2.1,2.0,2.23,0.0,2.1,2.1,2.15,2.05,2.15,2.15,2.1,2.15,2.0,2.1,2.25,2.1,2.1,2024-11-03T15:58:43.703740+00:00
